2025-11-29 12:12:45.079 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.2.Final
2025-11-29 12:17:27.986 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-33] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:27.987 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-33] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:33.000 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-33] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@260c34e8: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:17:33.001 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-34] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:33.002 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-34] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:38.016 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-34] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@17ef51f8: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:17:38.017 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-35] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:38.017 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-35] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:43.032 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-35] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@dae4595: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:17:43.033 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-36] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:43.033 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-36] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:48.044 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-36] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@874f97f: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:17:48.045 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-37] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:48.046 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-37] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:53.057 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-37] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@35f84ca5: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:17:53.058 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-38] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:53.058 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-38] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:58.072 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-38] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@5624b7e8: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:17:58.072 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-39] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:17:58.073 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-39] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:00.000 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 12:18:00.000 [scheduling-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-29 12:18:03.089 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-39] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@4f8fda16: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:18:03.090 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-40] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:03.092 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-40] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:08.105 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-40] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@5e82aebb: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:18:08.106 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-41] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:08.106 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-41] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:13.122 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-41] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@5ad2c5ef: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:18:13.123 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-42] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:13.124 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-42] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:18.136 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-42] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@7703dd27: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:18:18.137 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-43] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:18.138 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-43] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:23.152 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-43] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@339f48fe: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:18:23.153 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-44] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:23.153 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-44] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:28.164 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-44] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@ab9d273: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:18:28.165 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-45] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:28.165 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-45] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:33.180 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-45] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@c36f574: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:18:33.181 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-46] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:33.181 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-46] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:38.196 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-46] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@4b1a0a70: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:18:38.197 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-47] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:38.197 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-47] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:43.211 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-47] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@5fd745c8: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:18:43.212 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-48] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:43.212 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-48] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:48.224 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-48] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@2f10de76: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:18:48.225 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-49] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:48.226 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-49] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:53.241 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-49] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@4122523e: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:18:53.242 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-50] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:53.242 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-50] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:58.256 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-50] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@354afab2: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:18:58.257 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-51] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:18:58.257 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-51] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:00.001 [scheduling-1] INFO  org.example.task.BaseInfoUpdateTask - 开始执行定时任务：更新网站基础信息
2025-11-29 12:19:00.001 [scheduling-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-29 12:19:03.271 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-51] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@744f4fa5: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:19:03.272 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-52] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:03.272 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-52] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:08.283 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-52] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@1b188524: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:19:08.284 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-53] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:08.284 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-53] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:13.296 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-53] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@20a60107: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:19:13.297 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-54] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:13.297 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-54] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:18.311 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-54] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@34ed7ad2: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:19:18.312 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-55] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:18.313 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-55] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:23.324 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-55] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@730aab55: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:19:23.328 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-56] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:23.328 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-56] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:28.344 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-56] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Restarting Consumer@245ca77a: tags=[[]], channel=null, acknowledgeMode=AUTO local queue size=0
2025-11-29 12:19:28.345 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-57] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:28.345 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-57] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [localhost:5672]
2025-11-29 12:19:32.647 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-58] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Waiting for workers to finish.
2025-11-29 12:19:32.647 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-58] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Successfully waited for workers to finish.
2025-11-29 12:19:32.647 [SpringApplicationShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2025-11-29 12:19:32.647 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-11-29 12:19:32.688 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown - Graceful shutdown complete
2025-11-29 12:19:32.694 [SpringApplicationShutdownHook] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2025-11-29 12:19:32.694 [SpringApplicationShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutting down.
